WhsAgeReviewTempID,DateTimeEntered,AgeReadingID,FishID,Purpose,Reader,envAlphaID,envNumberID,Reading,ReadingMethod,ReadAge,Readability,EdgeTranslucency,Adj_Inc,MIncrRatio,Length,Sex,Location,CalYear,Area,Month,ImageCode,ImageCode_m,Scale,Otolith1,Otolith1Value,Otolith1Note,Otolith1Arag,Otolith1Debri,Otolith1Missing,Otolith2,Otolith2Value,Otolith2Note,Otolith2Condition,Otolith2Arag,Otolith2Debri,Otolith3,Otolith3Value,Otolith3Note,Otolith3Condition,Otolith3Arag,Otolith3Debri,Otolith3Missing,Project,TaxonCode,CommonName,ScientificName,ComputerCode,ComputerScale,ReviewDate,Sort,ReadersNote,SampleDate,ReadNoNote,AgeReadingTypeID,LocationID,F1stRing,S2ndRing,S2ndLastToLast,LastToEdge,YearEntered,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R28,R29,R30,R31,R32,R33,R34,R35,R36,R37,R38,R39,R40,R41,R42,R43,R44,R45,R46,R47,R48,R49,R50,R51,R52,R53,R54,R55,R56,R57,R58,R59,R60,R61,R62,R63,R64,R65,R66,R67,R68,R69,R70,R71,R72,R73,R74,R75,R76,R77,R78,R79,R80,R81,R82,R83,R84,R85,R86,R87,R88,R89,R90,R91,R92,R93,R94,R95,R96,R97,R98,R99,R100
12311153,19/09/2017 12:52,154819,6449860,TenPercent, Hayden Schilling,Psa,452,1,MIncrRingCountOfOtolith,0,2,w,0,,13.7,Unknown,Lake Wooloweyah,2015,unknown,10,Images/Pom_sal(Psa)_452_TenP_1_1.jpg,Images/Pom_sal(Psa)_452_TenP_1_1_m.jpg,112,S ,0.00644,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,19/10/2015 0:00,,5120,1940,1.806159486,,,1.806159486,2017,1.806159486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311169,19/09/2017 16:26,154975,6415931,TenPercent, Hayden Schilling,Psa,612,1,MIncrRingCountOfOtolith,0,2,w,0,,8.8,Unknown,Lake Wooloweyah,2016,unknown,1,Images/Pom_sal(Psa)_612_TenP_1_1.jpg,Images/Pom_sal(Psa)_612_TenP_1_1_m.jpg,112,S ,0.00272,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,15/01/2016 0:00,,5120,1940,1.299141827,,,1.299141827,2017,1.299141827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311171,19/09/2017 16:27,154995,6442966,TenPercent, Hayden Schilling,Psa,632,1,MIncrRingCountOfOtolith,4,2,w,4,0.470041643,62,Female,ST GEORGES BASIN,2015,unknown,10,Images/Pom_sal(Psa)_632_TenP_1_1.jpg,Images/Pom_sal(Psa)_632_TenP_1_1_m.jpg,112,S ,0.06338,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,10/10/2015 0:00,,5120,830,2.270444125,0.703989583,0.626556282,0.294507545,2017,2.270444125,0.703989583,0.448295066,0.626556282,0.294507545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311172,19/09/2017 16:28,155005,6442962,TenPercent, Hayden Schilling,Psa,642,1,MIncrRingCountOfOtolith,1,2,w,1,0.291688645,27.1,Male,TERRIGAL,2016,33 Deg. - 34 Deg. Latitude (Zone 6),2,Images/Pom_sal(Psa)_642_TenP_1_1.jpg,Images/Pom_sal(Psa)_642_TenP_1_1_m.jpg,112,S ,0.01992,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Bio data]                                                                                                                                                                                                                             ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,4/02/2016 0:00,,5120,1250,2.311637104,0.674278295,2.311637104,0.674278295,2017,2.311637104,0.674278295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311173,19/09/2017 16:29,155015,6415910,TenPercent, Hayden Schilling,Psa,652,1,MIncrRingCountOfOtolith,0,2,w,0,,11.8,Unknown,BOTANY BAY,2016,unknown,2,Images/Pom_sal(Psa)_652_TenP_1_1.jpg,Images/Pom_sal(Psa)_652_TenP_1_1_m.jpg,112,S ,0.00493,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,29/02/2016 0:00,,5120,630,1.823333057,,,1.823333057,2017,1.823333057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311174,19/09/2017 16:29,155025,6415901,TenPercent, Hayden Schilling,Psa,662,1,MIncrRingCountOfOtolith,0,2,w,0,,11.5,Unknown,SYDNEY HARBOUR,2016,unknown,2,Images/Pom_sal(Psa)_662_TenP_1_1.jpg,Images/Pom_sal(Psa)_662_TenP_1_1_m.jpg,112,S ,0.0049,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,25/02/2016 0:00,,5120,600,1.806148834,,,1.806148834,2017,1.806148834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311175,19/09/2017 16:30,155035,6468288,TenPercent, Hayden Schilling,Psa,672,1,MIncrRingCountOfOtolith,0,2,w,0,,11.4,Unknown,MORUYA,2016,Moruya River,2,Images/Pom_sal(Psa)_672_TenP_1_1.jpg,Images/Pom_sal(Psa)_672_TenP_1_1_m.jpg,112,S ,0.0047,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,16/02/2016 0:00,,5120,920,1.708859053,,,1.708859053,2017,1.708859053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311176,19/09/2017 16:30,155045,6468300,TenPercent, Hayden Schilling,Psa,682,1,MIncrRingCountOfOtolith,2,2,w,2,0.810275937,42.9,Female,BERMAGUI,2016,36 Deg. - 37 Deg. Latitude (Zone 9),3,Images/Pom_sal(Psa)_682_TenP_1_1.jpg,Images/Pom_sal(Psa)_682_TenP_1_1_m.jpg,112,S ,0.03461,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Bio data]                                                                                                                                                                                                                             ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,3/03/2016 0:00,,5120,980,2.537976858,0.497154602,0.497154602,0.402832411,2017,2.537976858,0.497154602,0.402832411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311177,19/09/2017 16:31,155055,6468310,TenPercent, Hayden Schilling,Psa,692,1,MIncrRingCountOfOtolith,0,2,w,0,,9.7,Unknown,Wagonga Inlet,2016,unknown,2,Images/Pom_sal(Psa)_692_TenP_1_1.jpg,Images/Pom_sal(Psa)_692_TenP_1_1_m.jpg,112,S ,0.00381,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,16/02/2016 0:00,,5120,2100,1.515596543,,,1.515596543,2017,1.515596543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311178,19/09/2017 16:36,155065,6468320,TenPercent, Hayden Schilling,Psa,702,1,MIncrRingCountOfOtolith,0,2,w,0,,18.3,Female,Shoalhaven River,2016,"Shoalhaven River, Crookhaven River",2,Images/Pom_sal(Psa)_702_TenP_1_1.jpg,Images/Pom_sal(Psa)_702_TenP_1_1_m.jpg,112,S ,0.01068,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,17/02/2016 0:00,,5120,2690,2.379910546,,,2.379910546,2017,2.379910546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311179,19/09/2017 16:37,155079,6468330,TenPercent, Hayden Schilling,Psa,712,1,MIncrRingCountOfOtolith,0,2,w,0,,15.4,Unknown,SYDNEY HARBOUR,2016,"Sydney Harbour, Parramatta River",3,Images/Pom_sal(Psa)_712_TenP_1_1.jpg,Images/Pom_sal(Psa)_712_TenP_1_1_m.jpg,112,S ,,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,7/03/2016 0:00,,5120,600,2.14011617,,,2.14011617,2017,2.14011617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311180,19/09/2017 16:39,155089,6468342,TenPercent, Hayden Schilling,Psa,722,1,MIncrRingCountOfOtolith,0,2,w,0,,13.4,Unknown,PORT HACKING,2016,Port Hacking,2,Images/Pom_sal(Psa)_722_TenP_1_1.jpg,Images/Pom_sal(Psa)_722_TenP_1_1_m.jpg,112,S ,0.00613,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,18/02/2016 0:00,,5120,1040,2.237493587,,,2.237493587,2017,2.237493587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311182,19/09/2017 16:40,155109,6468360,TenPercent, Hayden Schilling,Psa,742,1,MIncrRingCountOfOtolith,0,2,w,0,,20.3,Unknown,Clyde River,2016,"Batemans Bay, Clyde River",2,Images/Pom_sal(Psa)_742_TenP_1_1.jpg,Images/Pom_sal(Psa)_742_TenP_1_1_m.jpg,112,S ,0.01076,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,15/02/2016 0:00,,5120,2490,,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311183,19/09/2017 16:52,155119,6468370,TenPercent, Hayden Schilling,Psa,752,1,MIncrRingCountOfOtolith,0,2,w,0,,11.1,Unknown,SYDNEY HARBOUR,2016,"Sydney Harbour, Parramatta River",3,Images/Pom_sal(Psa)_752_TenP_1_1.jpg,Images/Pom_sal(Psa)_752_TenP_1_1_m.jpg,112,S ,0.00508,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,10/03/2016 0:00,,5120,600,1.803281526,,,1.803281526,2017,1.803281526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311184,19/09/2017 16:53,155129,6468380,TenPercent, Hayden Schilling,Psa,762,1,MIncrRingCountOfOtolith,0,3,w,0,,16.5,Female,Shoalhaven River,2016,"Shoalhaven River, Crookhaven River",2,Images/Pom_sal(Psa)_762_TenP_1_1.jpg,Images/Pom_sal(Psa)_762_TenP_1_1_m.jpg,112,S ,0.00817,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,17/02/2016 0:00,,5120,2690,2.146157643,,,2.146157643,2017,2.146157643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311185,19/09/2017 16:53,155139,6468390,TenPercent, Hayden Schilling,Psa,772,1,MIncrRingCountOfOtolith,0,2,w,0,,11.5,Unknown,SYDNEY HARBOUR,2016,"Sydney Harbour, Parramatta River",3,Images/Pom_sal(Psa)_772_TenP_1_1.jpg,Images/Pom_sal(Psa)_772_TenP_1_1_m.jpg,112,S ,0.0052,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,14/03/2016 0:00,,5120,600,1.815035895,,,1.815035895,2017,1.815035895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311186,19/09/2017 16:54,155149,6468400,TenPercent, Hayden Schilling,Psa,782,1,MIncrRingCountOfOtolith,0,2,w,0,,16.3,Female,Wagonga Inlet,2016,unknown,2,Images/Pom_sal(Psa)_782_TenP_1_1.jpg,Images/Pom_sal(Psa)_782_TenP_1_1_m.jpg,112,S ,0.00743,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,16/02/2016 0:00,,5120,2100,2.173850206,,,2.173850206,2017,2.173850206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311187,19/09/2017 16:54,155159,6468410,TenPercent, Hayden Schilling,Psa,792,1,MIncrRingCountOfOtolith,0,2,w,0,,14.5,Unknown,PORT HACKING,2016,Port Hacking,2,Images/Pom_sal(Psa)_792_TenP_1_1.jpg,Images/Pom_sal(Psa)_792_TenP_1_1_m.jpg,112,S ,0.00644,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,18/02/2016 0:00,,5120,1040,2.01307183,,,2.01307183,2017,2.01307183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311188,19/09/2017 16:55,155169,6468420,TenPercent, Hayden Schilling,Psa,802,1,MIncrRingCountOfOtolith,0,2,w,0,,14.1,Unknown,PORT HACKING,2016,Port Hacking,2,Images/Pom_sal(Psa)_802_TenP_1_1.jpg,Images/Pom_sal(Psa)_802_TenP_1_1_m.jpg,112,S ,0.00591,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,18/02/2016 0:00,,5120,1040,1.895361065,,,1.895361065,2017,1.895361065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311189,19/09/2017 16:55,155179,6468430,TenPercent, Hayden Schilling,Psa,812,1,MIncrRingCountOfOtolith,0,2,w,0,,8.9,Unknown,SYDNEY HARBOUR,2016,"Sydney Harbour, Parramatta River",3,Images/Pom_sal(Psa)_812_TenP_1_1.jpg,Images/Pom_sal(Psa)_812_TenP_1_1_m.jpg,112,S ,0.00388,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,11/03/2016 0:00,,5120,600,1.63594513,,,1.63594513,2017,1.63594513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311190,19/09/2017 16:55,155189,6468440,TenPercent, Hayden Schilling,Psa,822,1,MIncrRingCountOfOtolith,0,2,w,0,,8,Unknown,SYDNEY HARBOUR,2016,"Sydney Harbour, Parramatta River",3,Images/Pom_sal(Psa)_822_TenP_1_1.jpg,Images/Pom_sal(Psa)_822_TenP_1_1_m.jpg,112,S ,0.00265,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,11/03/2016 0:00,,5120,600,1.40561919,,,1.40561919,2017,1.40561919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311191,19/09/2017 16:56,155199,6469290,TenPercent, Hayden Schilling,Psa,832,1,MIncrRingCountOfOtolith,2,3,w,2,0.371613368,35.1,Female,TUNCURRY,2016,32 Deg. - 33 Deg. Latitude (Zone 5),3,Images/Pom_sal(Psa)_832_TenP_1_1.jpg,Images/Pom_sal(Psa)_832_TenP_1_1_m.jpg,112,S ,0.02678,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,21/03/2016 0:00,,5120,1270,1.842165145,1.351963802,1.351963802,0.502407822,2017,1.842165145,1.351963802,0.502407822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311192,19/09/2017 16:57,155208,6469306,TenPercent, Hayden Schilling,Psa,842,1,MIncrRingCountOfOtolith,1,2,w,1,0.304293538,31.3,Female,TUNCURRY,2016,32 Deg. - 33 Deg. Latitude (Zone 5),3,Images/Pom_sal(Psa)_842_TenP_1_1.jpg,Images/Pom_sal(Psa)_842_TenP_1_1_m.jpg,112,S ,0.02402,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,22/03/2016 0:00,,5120,1270,2.419600714,0.736268862,2.419600714,0.736268862,2017,2.419600714,0.736268862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311194,19/09/2017 16:58,155228,6469326,TenPercent, Hayden Schilling,Psa,862,1,MIncrRingCountOfOtolith,0,2,w,0,,12,Unknown,SYDNEY HARBOUR,2016,"Sydney Harbour, Parramatta River",3,Images/Pom_sal(Psa)_862_TenP_1_1.jpg,Images/Pom_sal(Psa)_862_TenP_1_1_m.jpg,112,S ,,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,11/03/2016 0:00,,5120,600,2.021184116,,,2.021184116,2017,2.021184116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311195,19/09/2017 16:59,155238,6469336,TenPercent, Hayden Schilling,Psa,872,1,MIncrRingCountOfOtolith,1,3,w,1,0.177542579,31,Male,GREENWELL POINT,2016,34 Deg. - 35 Deg. Latitude (Zone 7),4,Images/Pom_sal(Psa)_872_TenP_1_1.jpg,Images/Pom_sal(Psa)_872_TenP_1_1_m.jpg,112,S ,0.02224,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Bio data]                                                                                                                                                                                                                             ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,7/04/2016 0:00,,5120,770,2.642426633,0.46914324,2.642426633,0.46914324,2017,2.642426633,0.46914324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311196,19/09/2017 16:59,155248,6469347,TenPercent, Hayden Schilling,Psa,882,1,MIncrRingCountOfOtolith,0,2,w,0,,12.9,Unknown,SYDNEY HARBOUR,2016,"Sydney Harbour, Parramatta River",4,Images/Pom_sal(Psa)_882_TenP_1_1.jpg,Images/Pom_sal(Psa)_882_TenP_1_1_m.jpg,112,S ,0.00625,,,,,,,,,,,,,,,,,,RAAM Monitoring 2014/15 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,1/04/2016 0:00,,5120,600,2.10902628,,,2.10902628,2017,2.10902628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311197,19/09/2017 17:00,155258,6469358,TenPercent, Hayden Schilling,Psa,892,1,MIncrRingCountOfOtolith,0,2,w,0,,13,Unknown,SYDNEY HARBOUR,2016,"Sydney Harbour, Parramatta River",4,Images/Pom_sal(Psa)_892_TenP_1_1.jpg,Images/Pom_sal(Psa)_892_TenP_1_1_m.jpg,112,S ,0.00628,,,,,,,,,,,,,,,,,,RAAM Monitoring 2014/15 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,1/04/2016 0:00,,5120,600,2.064988312,,,2.064988312,2017,2.064988312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311200,19/09/2017 17:07,155288,6469865,TenPercent, Hayden Schilling,Psa,922,1,MIncrRingCountOfOtolith,1,2,w,1,0.224007293,29.7,Male,TUNCURRY,2016,32 Deg. - 33 Deg. Latitude (Zone 5),3,Images/Pom_sal(Psa)_922_TenP_1_1.jpg,Images/Pom_sal(Psa)_922_TenP_1_1_m.jpg,112,S ,0.0226,,,,,,,,,,,,,,,,,,RAAM Monitoring 2014/15 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,20/03/2016 0:00,,5120,1270,2.4014915,0.537951611,2.4014915,0.537951611,2017,2.4014915,0.537951611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311201,19/09/2017 17:07,155298,6469913,TenPercent, Hayden Schilling,Psa,932,1,MIncrRingCountOfOtolith,0,2,w,0,,13.5,Unknown,NEWCASTLE,2016,Hunter River,2,Images/Pom_sal(Psa)_932_TenP_1_1.jpg,Images/Pom_sal(Psa)_932_TenP_1_1_m.jpg,112,S ,0.00627,,,,,,,,,,,,,,,,,,RAAM Monitoring 2014/15 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,23/02/2016 0:00,,5120,400,1.891690772,,,1.891690772,2017,1.891690772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311202,19/09/2017 17:10,155308,6470016,TenPercent, Hayden Schilling,Psa,942,1,MIncrRingCountOfOtolith,0,2,w,0,,9.8,Unknown,NEWCASTLE,2016,Hunter River,2,Images/Pom_sal(Psa)_942_TenP_1_1.jpg,Images/Pom_sal(Psa)_942_TenP_1_1_m.jpg,112,S ,0.00358,,,,,,,,,,,,,,,,,,RAAM Monitoring 2014/15 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,23/02/2016 0:00,,5120,400,1.598833701,,,1.598833701,2017,1.598833701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311203,19/09/2017 17:10,155318,6470295,TenPercent, Hayden Schilling,Psa,952,1,MIncrRingCountOfOtolith,0,2,w,0,,11.8,Unknown,NEWCASTLE,2016,Hunter River,2,Images/Pom_sal(Psa)_952_TenP_1_1.jpg,Images/Pom_sal(Psa)_952_TenP_1_1_m.jpg,112,S ,0.00527,,,,,,,,,,,,,,,,,,RAAM Monitoring 2014/15 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,23/02/2016 0:00,,5120,400,1.794620647,,,1.794620647,2017,1.794620647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
