Date.Caught,Estuary.Region,Sex,FL..cm.,FL..mm.,TL..cm.,Body.Wet.Weight..g.,ID,ReadAge,Readability,EdgeTranslucency,MIncrRatio,Adj_Inc,Capture.Month,AgeClass,AgeGroup,Months,State,,
,Fraser Offshore,F,40,400,45,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,F,49,490,55,,,,,,,,8,2,3,35,QLD,,
,Gold Coast Offshore,F,43,430,48,,,,,,,,8,2,3,35,QLD,,
,Brisbane Offshore,M,42,420,47,,,,,,,,8,2,3,35,QLD,,
,Brisbane Offshore,F,40,400,45,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,F,46,460,51,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,F,41,410,46,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,F,46,460,51,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,F,44,440,49,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,M,40,400,45,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,F,43,430,48,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,F,44,440,49,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,F,39,390,44,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,F,38,380,43,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,F,40,400,45,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,F,38,380,43,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,F,42,420,47,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,M,38,380,43,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,F,43,430,48,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,F,39,390,44,,,,,,,,8,2,3,35,QLD,,
,Moreton Bay,M,40,400,45,,,,,,,,8,2,3,35,QLD,,
,Gold Coast Offshore,M,43,430,48,,,,,,,,8,2,3,35,QLD,,
,Gold Coast Offshore,F,42,420,47,,,,,,,,8,2,3,35,QLD,,
,Brisbane Offshore,F,45,450,50,,,,,,,,8,2,3,35,QLD,,
,Brisbane Offshore,M,41,410,46,,,,,,,,8,2,3,35,QLD,,
,Gold Coast Offshore,F,42,420,47,,,,,,,,8,2,3,35,QLD,,
,Gold Coast Offshore,M,40,400,45,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,F,43,430,48,,,,,,,,8,2,3,35,QLD,,
,Moreton Bay,M,38,380,43,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,M,42,420,47,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,M,39,390,44,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,F,42,420,47,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,F,42,420,47,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,F,46,460,51,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,F,39,390,44,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,F,44,440,49,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,F,44,440,49,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,M,38,380,43,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,F,38,380,43,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,F,39,390,44,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,F,41,410,46,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,F,40,400,45,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,F,46,460,51,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,M,44,440,49,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,F,40,400,45,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,F,41,410,46,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,M,39,390,44,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,M,38,380,43,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,F,40,400,45,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,F,45,450,50,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,F,48,480,54,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,F,40,400,45,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,M,41,410,46,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,F,42,420,47,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,F,40,400,45,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,M,41,410,46,,,,,,,,8,2,3,35,QLD,,
,Fraser Inshore,F,51,510,57,,,,,,,,8,2,3,35,QLD,,
,Brisbane Offshore,F,46,460,51,,,,,,,,8,2,3,35,QLD,,
,Brisbane Offshore,F,46,460,51,,,,,,,,8,2,3,35,QLD,,
,Gold Coast Offshore,M,45,450,50,,,,,,,,8,2,3,35,QLD,,
,Brisbane Offshore,F,44,440,49,,,,,,,,8,2,3,35,QLD,,
,Brisbane Offshore,F,43,430,48,,,,,,,,8,2,3,35,QLD,,
,Brisbane Offshore,F,44,440,49,,,,,,,,8,2,3,35,QLD,,
,Brisbane Offshore,M,40,400,45,,,,,,,,8,2,3,35,QLD,,
,Brisbane Offshore,F,46,460,51,,,,,,,,8,2,3,35,QLD,,
,Brisbane Offshore,F,47,470,53,,,,,,,,8,2,3,35,QLD,,
,Brisbane Offshore,F,44,440,49,,,,,,,,8,2,3,35,QLD,,
,Brisbane Offshore,M,47,470,53,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,F,39,390,44,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,M,37,370,41,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,F,38,380,43,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,F,40,400,45,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,F,37,370,41,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,F,38,380,43,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,M,36,360,40,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,F,36,360,40,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,F,33,330,37,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,F,35,350,39,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,F,38,380,43,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,F,38,380,43,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,F,38,380,43,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,M,33,330,37,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,F,34,340,38,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,M,35,350,39,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,F,39,390,44,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,M,30,300,34,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,M,39,390,44,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,M,36,360,40,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,F,32,320,36,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,M,37,370,41,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,F,32,320,36,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,U,37,370,41,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,F,39,390,44,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,M,37,370,41,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,M,32,320,36,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,F,37,370,41,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,M,39,390,44,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,F,38,380,43,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,M,38,380,43,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,M,34,340,38,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,M,37,370,41,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,F,35,350,39,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,M,35,350,39,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,F,41,410,46,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,F,36,360,40,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,F,37,370,41,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,M,35,350,39,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,M,41,410,46,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,F,34,340,38,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,F,39,390,44,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,M,35,350,39,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,F,40,400,45,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,F,44,440,49,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,M,38,380,43,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,F,36,360,40,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,F,37,370,41,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,M,35,350,39,,,,,,,,8,2,3,35,QLD,,
,Sunshine Coast Offshore,F,44,440,49,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,U,38,380,43,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,M,36,360,40,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,M,33,330,37,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,F,35,350,39,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,M,38,380,43,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,M,34,340,38,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,F,36,360,40,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,M,40,400,45,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,F,36,360,40,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,F,41,410,46,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,F,33,330,37,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,M,36,360,40,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,M,33,330,37,,,,,,,,8,2,3,35,QLD,,
,Sunshine Coast Offshore,F,46,460,51,,,,,,,,8,2,3,35,QLD,,
,Gold Coast Offshore,F,39,390,44,,,,,,,,8,2,3,35,QLD,,
,Gold Coast Offshore,F,38,380,43,,,,,,,,8,2,3,35,QLD,,
,Gold Coast Offshore,F,41,410,46,,,,,,,,8,2,3,35,QLD,,
,Gold Coast Offshore,M,41,410,46,,,,,,,,8,2,3,35,QLD,,
,Gold Coast Offshore,F,44,440,49,,,,,,,,8,2,3,35,QLD,,
,Gold Coast Offshore,F,45,450,50,,,,,,,,8,2,3,35,QLD,,
,Gold Coast Offshore,F,39,390,44,,,,,,,,8,2,3,35,QLD,,
,Brisbane Offshore,F,31,310,35,,,,,,,,8,2,3,35,QLD,,
,Sunshine Coast Offshore,M,37,370,41,,,,,,,,8,2,3,35,QLD,,
,Sunshine Coast Offshore,M,45,450,50,,,,,,,,8,2,3,35,QLD,,
,Sunshine Coast Offshore,M,40,400,45,,,,,,,,8,2,3,35,QLD,,
,Brisbane Offshore,M,37,370,41,,,,,,,,8,2,3,35,QLD,,
,Brisbane Offshore,F,37,370,41,,,,,,,,8,2,3,35,QLD,,
,Brisbane Offshore,M,38,380,43,,,,,,,,8,2,3,35,QLD,,
,Brisbane Offshore,F,38,380,43,,,,,,,,8,2,3,35,QLD,,
,Brisbane Offshore,F,40,400,45,,,,,,,,8,2,3,35,QLD,,
,Brisbane Offshore,F,40,400,45,,,,,,,,8,2,3,35,QLD,,
,Brisbane Offshore,F,39,390,44,,,,,,,,8,2,3,35,QLD,,
,Brisbane Offshore,M,31,310,35,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,M,39,390,44,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,M,39,390,44,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,M,35,350,39,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,M,37,370,41,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,M,35,350,39,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,M,36,360,40,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,F,34,340,38,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,M,35,350,39,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,M,36,360,40,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,F,39,390,44,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,F,40,400,45,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,M,37,370,41,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,M,33,330,37,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,M,34,340,38,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,M,37,370,41,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,M,36,360,40,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,F,40,400,45,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,M,34,340,38,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,M,34,340,38,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,F,40,400,45,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,M,37,370,41,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,F,36,360,40,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,F,42,420,47,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,F,33,330,37,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,U,31,310,35,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,F,37,370,41,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,F,35,350,39,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,M,37,370,41,,,,,,,,8,2,3,35,QLD,,
,Fraser Offshore,M,37,370,41,,,,,,,,8,2,3,35,QLD,,
,Fraser Inshore,F,39,390,44,,,,,,,,5,3,4,36,QLD,,
,Fraser Inshore,F,41,410,46,,,,,,,,5,3,4,36,QLD,,
,Fraser Offshore,M,38,380,43,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,F,39,390,44,,,,,,,,8,3,4,36,QLD,,
,Fraser Inshore,F,47,470,53,,,,,,,,7,3,4,36,QLD,,
,Fraser Inshore,M,42,420,47,,,,,,,,7,3,4,36,QLD,,
,Moreton Bay,F,41,410,46,,,,,,,,7,3,4,36,QLD,,
,Fraser Inshore,M,40,400,45,,,,,,,,6,3,4,36,QLD,,
,Fraser Offshore,F,39,390,44,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,F,39,390,44,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,F,31,310,35,,,,,,,,8,3,4,36,QLD,,
,Fraser Offshore,F,41,410,46,,,,,,,,8,3,4,36,QLD,,
,Gold Coast Offshore,M,44,440,49,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,F,38,380,43,,,,,,,,8,3,4,36,QLD,,
,Fraser Offshore,F,44,440,49,,,,,,,,10,3,3,36,QLD,,
,Fraser Offshore,F,44,440,49,,,,,,,,10,3,3,36,QLD,,
,Fraser Offshore,F,44,440,49,,,,,,,,10,3,3,36,QLD,,
,Fraser Offshore,M,41,410,46,,,,,,,,10,3,3,36,QLD,,
,Fraser Offshore,F,43,430,48,,,,,,,,10,3,3,36,QLD,,
,Fraser Offshore,F,42,420,47,,,,,,,,10,3,3,36,QLD,,
,Fraser Offshore,M,44,440,49,,,,,,,,10,3,3,36,QLD,,
,Fraser Offshore,F,43,430,48,,,,,,,,10,3,3,36,QLD,,
,Fraser Offshore,F,44,440,49,,,,,,,,10,3,3,36,QLD,,
,Fraser Offshore,F,44,440,49,,,,,,,,10,3,3,36,QLD,,
,Fraser Offshore,F,42,420,47,,,,,,,,10,3,3,36,QLD,,
,Fraser Offshore,M,42,420,47,,,,,,,,10,3,3,36,QLD,,
,Fraser Offshore,M,42,420,47,,,,,,,,10,3,3,36,QLD,,
,Fraser Offshore,F,43,430,48,,,,,,,,10,3,3,36,QLD,,
,Fraser Offshore,M,44,440,49,,,,,,,,10,3,3,36,QLD,,
,Fraser Offshore,F,45,450,50,,,,,,,,10,3,3,36,QLD,,
,Fraser Offshore,M,42,420,47,,,,,,,,10,3,3,36,QLD,,
,Fraser Offshore,M,44,440,49,,,,,,,,10,3,3,36,QLD,,
,Gold Coast Offshore,M,46,460,51,,,,,,,,10,3,3,36,QLD,,
,Gold Coast Offshore,F,46,460,51,,,,,,,,10,3,3,36,QLD,,
,Gold Coast Offshore,F,48,480,54,,,,,,,,10,3,3,36,QLD,,
,Gold Coast Offshore,F,49,490,55,,,,,,,,10,3,3,36,QLD,,
,Gold Coast Offshore,F,49,490,55,,,,,,,,10,3,3,36,QLD,,
,Gold Coast Offshore,M,44,440,49,,,,,,,,10,3,3,36,QLD,,
,Fraser Offshore,F,51,510,57,,,,,,,,10,3,3,36,QLD,,
,Fraser Offshore,F,54,540,60,,,,,,,,10,3,3,36,QLD,,
,Fraser Offshore,F,48,480,54,,,,,,,,10,3,3,36,QLD,,
,Fraser Offshore,M,45,450,50,,,,,,,,10,3,3,36,QLD,,
,Fraser Offshore,F,42,420,47,,,,,,,,10,3,3,36,QLD,,
,Fraser Offshore,F,45,450,50,,,,,,,,10,3,3,36,QLD,,
,Fraser Offshore,F,48,480,54,,,,,,,,10,3,3,36,QLD,,
,Gold Coast Offshore,F,43,430,48,,,,,,,,10,3,3,36,QLD,,
,Fraser Offshore,M,44,440,49,,,,,,,,10,3,3,36,QLD,,
,Fraser Offshore,M,42,420,47,,,,,,,,10,3,3,36,QLD,,
,Fraser Offshore,F,42,420,47,,,,,,,,10,3,3,36,QLD,,
,Gold Coast Offshore,M,42,420,47,,,,,,,,9,3,3,36,QLD,,
,Gold Coast Offshore,F,56,560,63,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,M,39,390,44,,,,,,,,10,3,3,36,QLD,,
,Gold Coast Offshore,F,45,450,50,,,,,,,,9,3,3,36,QLD,,
,Gold Coast Offshore,F,50,500,56,,,,,,,,9,3,3,36,QLD,,
,Gold Coast Offshore,F,53,530,59,,,,,,,,9,3,3,36,QLD,,
,Gold Coast Offshore,F,46,460,51,,,,,,,,9,3,3,36,QLD,,
,Gold Coast Offshore,F,48,480,54,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,M,41,410,46,,,,,,,,10,3,3,36,QLD,,
,Gold Coast Offshore,M,45,450,50,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,M,40,400,45,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,F,43,430,48,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,M,41,410,46,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,M,46,460,51,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,M,41,410,46,,,,,,,,10,3,3,36,QLD,,
,Fraser Offshore,M,41,410,46,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,M,41,410,46,,,,,,,,10,3,3,36,QLD,,
,Fraser Offshore,F,42,420,47,,,,,,,,10,3,3,36,QLD,,
,Fraser Offshore,F,42,420,47,,,,,,,,10,3,3,36,QLD,,
,Fraser Offshore,M,41,410,46,,,,,,,,10,3,3,36,QLD,,
,Fraser Offshore,F,30,300,34,,,,,,,,10,3,3,36,QLD,,
,Fraser Offshore,F,43,430,48,,,,,,,,10,3,3,36,QLD,,
,Fraser Offshore,M,50,500,56,,,,,,,,10,3,3,36,QLD,,
,Fraser Offshore,M,45,450,50,,,,,,,,10,3,3,36,QLD,,
,Fraser Offshore,M,41,410,46,,,,,,,,10,3,3,36,QLD,,
,Fraser Offshore,M,42,420,47,,,,,,,,10,3,3,36,QLD,,
,Fraser Offshore,M,42,420,47,,,,,,,,10,3,3,36,QLD,,
,Fraser Offshore,M,48,480,54,,,,,,,,10,3,3,36,QLD,,
,Fraser Offshore,M,38,380,43,,,,,,,,8,3,4,36,QLD,,
,Fraser Offshore,M,37,370,41,,,,,,,,8,3,4,36,QLD,,
,Fraser Offshore,M,40,400,45,,,,,,,,8,3,4,36,QLD,,
,Fraser Inshore,M,36,360,40,,,,,,,,4,3,4,36,QLD,,
,Gold Coast Offshore,F,39,390,44,,,,,,,,2,3,4,36,QLD,,
,Fraser Offshore,F,41,410,46,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,M,40,400,45,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,F,45,450,50,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,F,42,420,47,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,F,56,560,63,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,F,42,420,47,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,F,41,410,46,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,M,49,490,55,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,U,47,470,53,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,M,42,420,47,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,F,43,430,48,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,F,39,390,44,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,F,42,420,47,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,F,43,430,48,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,F,42,420,47,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,F,45,450,50,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,F,42,420,47,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,F,39,390,44,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,F,41,410,46,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,F,43,430,48,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,F,43,430,48,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,F,48,480,54,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,F,41,410,46,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,F,43,430,48,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,F,41,410,46,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,M,48,480,54,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,F,46,460,51,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,F,50,500,56,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,F,46,460,51,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,F,47,470,53,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,M,42,420,47,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,F,39,390,44,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,F,42,420,47,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,F,43,430,48,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,F,44,440,49,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,F,43,430,48,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,M,42,420,47,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,F,43,430,48,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,F,44,440,49,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,M,45,450,50,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,F,38,380,43,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,F,39,390,44,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,F,41,410,46,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,M,40,400,45,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,F,39,390,44,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,M,42,420,47,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,M,42,420,47,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,F,39,390,44,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,M,40,400,45,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,F,42,420,47,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,F,43,430,48,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,F,41,410,46,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,M,49,490,55,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,F,50,500,56,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,M,44,440,49,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,M,47,470,53,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,M,46,460,51,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,F,52,520,58,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,M,47,470,53,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,U,46,460,51,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,F,47,470,53,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,U,51,510,57,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,M,44,440,49,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,F,45,450,50,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,F,47,470,53,,,,,,,,9,3,3,36,QLD,,
,Gold Coast Offshore,F,52,520,58,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,F,41,410,46,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,M,42,420,47,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,M,42,420,47,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,M,45,450,50,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,F,50,500,56,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,F,43,430,48,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,F,41,410,46,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,M,42,420,47,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,U,45,450,50,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,F,45,450,50,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,F,44,440,49,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,M,43,430,48,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,M,43,430,48,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,F,42,420,47,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,F,40,400,45,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,F,39,390,44,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,M,38,380,43,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,M,40,400,45,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,F,43,430,48,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,F,40,400,45,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,F,42,420,47,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,F,45,450,50,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,M,45,450,50,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,U,43,430,48,,,,,,,,9,3,3,36,QLD,,
,Fraser Offshore,F,46,460,51,,,,,,,,9,3,3,36,QLD,,
